财务数据日期,公告类型,公告日期,审计意见,总资产,总负债,净资产,资产负债率,交易性金融资产,衍生金融资产,债权投资,其他债权投资,其他权益工具投资,其他非流动金融资产,其他流动资产,金融资产总额,总股本,每股净资产,合并报表未分配利润,母公司报表未分配利润,营业收入,净利润,每股净利润,母公司报表净利润,经营活动现金流量净额,投资活动现金流量净额,筹资活动现金流量净额,现金及现金等价物净增加额,净资产增长率,净利润增长率,资产负债率变化,金融资产增长率,日期,是否实施现金分红,是否实施股票股利,是否公积金转增股本,相关股东前三个月内存在减持情形,相关股东后三个月存在减持计划,现金分红金额,送股比例,转增比例,是否进行权益分派,权益分派方案文本,公司简称
2021-12-31,年报,2022-03-30,无保留意见,553306854.9971471,168715276.03870457,384591578.95844257,0.30492171661161593,21713639.93709909,0.00010327328648919777,17212200.752073713,7.5677506400485335,28208120.160320833,0.2833054550046371,1640190.6904504218,67118730.40211795,40000000,9.614789473961064,87710125.83259082,74348491.11527845,56425586.62797049,40041370.92285718,1.0010342730714294,35504108.61286725,64219771.699934125,34462196.72377194,-5951460.938355129,92730507.48535092,0.13753108315524404,-0.1926279625256378,0.10638433761560237,0.049682588344866725,2022-05-17,False,False,False,True,False,0.0,0,0,False,[],裴璞控股
2022-03-31,季报,2022-04-30,无保留意见,488110347.87687045,131956291.37548669,356154056.5013838,0.27034110616473483,20362515.16494505,0.00010184057765570371,16272602.050185945,6.712438123786566,27523188.033141423,0.2814119935333707,1579153.530064432,65865325.106662855,40000000,8.903851412534594,107588786.60102437,92218416.86553523,60348150.41594284,28398086.812047936,0.7099521703011984,25528465.357509676,56131482.230731726,29983437.197218776,-5176691.023755245,80938228.40419525,-0.07394213501521224,-0.20411999084937216,-0.034580610446881085,0.06486106164850121,2022-06-28,True,False,True,True,True,26732559.112830613,0,4,True,"['上市公司控股子公司向母公司实施利润分配的情况', '根据公司盈利能力、融资能力及其成本、偿债能力及现金流等情况披露现金分红方案的合理性，是否导致公司营运资金不足或者影响公司正常生产经营']",裴璞控股
2022-06-30,半年报,2022-08-27,无保留意见,538234351.9660152,139589856.20661405,398644495.7594012,0.2593477278005992,21111668.74416346,0.00011004216858711325,16019148.794805806,6.692196419170422,32184899.431262307,0.31511734049903933,1579793.2287747196,68422852.09689924,40000000,9.96611239398503,135954601.7055173,116637250.19478223,114320373.57179818,40522593.00641845,1.0130648251604613,34884047.61321,101714400.04056197,32670830.89466797,-5746129.2570585525,128639101.67817141,0.11930353868608076,0.2670708623596195,-0.010993378364135652,0.15189380701930205,2022-09-17,False,False,False,True,True,0.0,0,0,False,[],裴璞控股
2022-09-30,季报,2022-10-27,无保留意见,560429335.0533314,122206388.09180965,438222946.9615217,0.21805851415715113,22843572.58102624,0.00012470945055787782,20191325.41841384,8.23355970035663,32302924.24304399,0.3309240866483928,1862971.5421815387,75842817.43090884,40000000,10.955573674038042,144726879.60737514,124582317.12861519,0.0,12531825.574082639,0.313295639352066,11350095.619761376,8163690.213192139,31227902.008766096,-6188127.1148503,33203465.107107934,0.09928257287668078,-0.4866047577029875,-0.041289213643448064,0.06342640281892564,2022-12-24,False,True,False,False,False,0.0,2,0,True,"['结合前述财务报表列报项目的具体情况说明现金分红方案确定的依据及未来增强投资者回报的规划', '充分披露高送转的主要考虑及其合理性且送转股后每股收益不低于0.5元', '上市公司控股子公司向母公司实施利润分配的情况']",裴璞控股
2022-12-31,年报,2023-03-30,无保留意见,500685201.7050812,100137040.34101625,400548161.364065,0.2,18767689.737493895,0.0001106750552361332,16808136.670635406,6.600906064272343,26544338.44539094,0.29117699734375246,1518112.1994116881,63314318.538053654,40000000,10.013704034101625,149488976.76759124,128801653.52116258,0.0,6802995.943165854,0.17007489857914634,6027623.417924844,52190654.74008059,31162545.54021976,-5450937.339887356,77902262.940413,-0.08597173164636829,-0.19398833358762793,-0.11520810671258276,-0.14252918254062863,2023-04-25,False,True,True,False,False,0.0,2,9,True,['根据公司盈利能力、融资能力及其成本、偿债能力及现金流等情况披露现金分红方案的合理性，是否导致公司营运资金不足或者影响公司正常生产经营'],裴璞控股
2023-03-31,季报,2023-04-30,保留意见,537210240.0654929,107442048.01309857,429768192.0523943,0.2,17172645.776671305,0.00010946916914576622,17689400.3242747,7.073796213285646,27857442.225215454,0.2878020109246178,1641445.2874787506,67432803.40881339,40000000,10.744204801309857,164905522.60065225,143296753.74663776,84321437.65662284,22023636.90437287,0.5505909226093217,20707286.036393143,61011162.59706614,29824479.488350563,-5419835.135614137,85415806.94980256,0.07295010564727251,0.6394422364961607,-0.01912507580857939,-0.013082946639815279,2023-06-13,False,False,False,False,False,0.0,0,0,False,[],裴璞控股
2023-06-30,半年报,2023-08-27,保留意见,588542057.3662184,117708411.47324368,470833645.89297473,0.2,23100360.9480439,0.00011112174974272393,17944914.711767115,7.649135615257983,29230408.220542874,0.31752431971571643,1731921.390581721,74389199.60630874,40000000,11.770841147324369,184607127.92617643,161983966.44954526,54142227.116816774,28145150.465034544,0.7036287616258636,26696018.147010684,73889818.69664523,35829041.9260857,-6017709.007486019,103701151.61524493,0.09555256670920402,0.1568668131999688,-0.02764942798163735,-0.03190069028381547,2023-10-15,True,False,False,True,False,14456945.68694017,0,0,True,"['公司在相应期间是否按照中国证券监督管理委员会相关规定为中小股东参与现金分红决策提供了便利', '充分披露高送转的主要考虑及其合理性且送转股后每股收益不低于0.5元', '结合前述财务报表列报项目的具体情况说明现金分红方案确定的依据及未来增强投资者回报的规划', '留存未分配利润的预计用途以及收益情况']",裴璞控股
2023-09-30,季报,2023-10-27,保留意见,646510298.7953274,129302059.75906551,517208239.036262,0.2,24516537.218497243,0.00014857560108019947,21759747.42466745,8.660370935673697,34522157.30193125,0.3942046193013777,2031256.3390149795,88151777.5209199,40000000,12.93020597590655,195859715.79467735,172923593.81208894,37748026.94343302,16075125.526429895,0.40187813816074736,15628039.089348132,102952605.1858259,42154505.51590395,-6643944.301604837,138463166.400125,0.09849464571575804,-0.26736038786609045,0.08591879573439093,0.17551037292555446,2023-12-22,True,True,False,True,False,23700967.514194563,4,0,True,"['公司在相应期间是否按照中国证券监督管理委员会相关规定为中小股东参与现金分红决策提供了便利', '充分披露高送转的主要考虑及其合理性且送转股后每股收益不低于0.5元', '公司为增强投资者回报水平拟采取的措施', '根据公司盈利能力、融资能力及其成本、偿债能力及现金流等情况披露现金分红方案的合理性，是否导致公司营运资金不足或者影响公司正常生产经营']",裴璞控股
2023-12-31,年报,2024-03-30,无保留意见,672582723.0193927,134516544.60387856,538066178.4155142,0.2,29315045.20901337,0.00016689595854911762,22667280.36662762,9.86662993407799,40387692.53879394,0.43614356691602907,2011358.5793770382,95485770.08059669,40000000,13.451654460387855,219256431.68124467,194749527.71003744,105072851.8388836,33423879.837953337,0.8355969959488334,31179905.56849781,115196061.8694755,38629672.40184603,-7143137.656760001,146682596.61456153,0.04032793332549736,0.5245257284862087,9.511332629064722e-05,0.08660510049180119,2024-04-22,False,False,False,False,False,0.0,0,0,False,[],裴璞控股
2024-03-31,季报,2024-04-30,无保留意见,714662007.9782244,151320669.5161991,563341338.4620253,0.21173739169972755,28953941.62923491,0.0001630734491515161,23233926.854881473,8.419546932751283,38180700.706317425,0.40174364215800845,1965895.5267875842,90583366.94029395,40000000,14.083533461550632,244873544.19438508,217625525.58800408,55005155.1821409,36595875.018772006,0.9148968754693001,32679996.968523804,44092039.07102016,40152390.03766477,-7782344.991793232,76462084.1168917,0.04697407319103529,0.06290660677069033,0.06964757898469436,0.014740574574628967,2024-06-28,False,False,False,False,False,0.0,0,0,False,[],裴璞控股
2024-06-30,半年报,2024-08-27,无保留意见,773735881.1401117,201152644.62965924,572583236.5104524,0.25997585162169,34764986.55127017,0.00016835038022944098,28001209.04337476,10.697763042899691,45268977.56544932,0.4737795511605981,2624331.281976678,108164852.21407051,40000000,14.31458091276131,273584970.58800155,243451084.46373168,58075023.43502837,41016323.4194521,1.0254080854863026,36893655.53675374,92430748.37867674,44762153.75009511,-7782216.889984128,129410685.23878771,0.016405503053722875,0.08247739959711123,0.048238459921962455,0.08409730609833492,2024-09-21,True,False,False,True,True,30407343.656793986,0,0,True,"['结合前述财务报表列报项目的具体情况说明现金分红方案确定的依据及未来增强投资者回报的规划', '是否影响偿债能力、过去十二个月内是否使用过募集资金补充流动资金以及未来十二个月内是否计划使用募集资金补充流动资金等内容']",裴璞控股
2024-09-30,季报,2024-10-27,无保留意见,720048164.7158839,162068480.06226087,557979684.653623,0.22508005436859874,28193640.931672223,0.0001521979348197306,24233363.62199769,9.496892253028719,38388195.09361878,0.4158778874883983,2263814.8800879675,91618741.36613247,40000000,13.949492116340574,314578660.25416684,277252715.11467755,263151661.27886105,58562413.80880761,1.4640603452201904,48288043.787065506,58516033.46506509,44097581.75463288,-7979190.774019221,94634424.44567876,-0.025504679364749254,0.3024336834049111,-0.03489579725309125,0.02316894085270602,2024-11-22,False,True,False,True,False,0.0,2,0,True,"['是否影响偿债能力、过去十二个月内是否使用过募集资金补充流动资金以及未来十二个月内是否计划使用募集资金补充流动资金等内容', '公司在相应期间是否按照中国证券监督管理委员会相关规定为中小股东参与现金分红决策提供了便利']",裴璞控股
2024-12-31,年报,2025-03-30,无保留意见,783221782.5959235,156644356.5191847,626577426.0767388,0.2,30860745.279646676,0.00016701392356914204,25016225.5088708,9.43235086787902,44828563.15923688,0.4565374881631438,2312096.2303885906,102591332.82779984,40000000,15.66443565191847,371963049.900519,334869941.454786,88170718.10459441,81977699.4947888,2.0494424873697197,82310323.34301206,143080299.72517863,46613090.49642524,-8186638.78370482,181506751.43789905,0.12293949638273892,0.30988006477966545,-0.02855498459982156,0.046807809884455244,2025-04-10,False,False,False,True,False,0.0,0,0,False,[],裴璞控股
2018-03-31,季报,2018-04-30,无保留意见,253858014.2523355,59399971.30381138,194458042.94852412,0.2339889543324311,9378023.474095698,139153.24224988796,82193.09432561323,8.630972987119399e-06,15787179.307211114,2346.006759067947,1.785328474188206e-12,26008000.964262962,40000000,4.861451073713103,-3339606.457168917,-2923777.854619143,23508871.673094254,-4770866.367384167,-0.11927165918460418,-4176825.5065987757,17434272.109841395,-40317240.29194927,80220106.35001679,57337138.16790891,0.08032246082513403,-0.3206036870768983,-0.06601104566756888,-0.049698936579223,,False,False,False,False,False,0.0,0,0,False,[],翊琛信息
2018-06-30,半年报,2018-08-27,无保留意见,249734217.0876708,56982063.95290004,192752153.13477078,0.22817083144395914,9830818.792987145,154068.17621535278,81002.6778143998,9.702974983988087e-06,16501242.475329235,2767.283388566542,1.8007478911899697e-12,27346671.327985145,40000000,4.818803828369269,-5361954.318186184,-4700379.310793242,7313700.643455238,-2889068.372881811,-0.07222670932204528,-2538002.0802487144,33570761.352668,-37624526.19070397,77854843.93315019,73801079.09511422,-0.008772534104978635,0.15387827552096484,-0.005818122888471965,-0.04483426977698097,,False,False,False,False,False,0.0,0,0,False,[],翊琛信息
2018-09-30,季报,2018-10-27,无保留意见,243154123.0279082,60752360.93416722,182401762.09374097,0.24985124733909742,10717882.804571273,175007.5439731882,94152.09583366528,9.61359020211091e-06,17773685.496495813,3126.2795294547905,1.9789180769798325e-12,30323511.364915363,40000000,4.560044052343525,-10343437.183466738,-9239419.44061192,16612581.292619355,-7116404.093257934,-0.17791010233144836,-6484343.04259811,2650435.909245168,-38030954.48490915,76886518.91849329,41506000.34282931,-0.05369792696319661,-0.2995787827539386,0.021680415895138274,-0.025083440803880742,,False,False,False,False,False,0.0,0,0,False,[],翊琛信息
2018-12-31,年报,2019-03-30,无保留意见,288714672.97836345,86410454.0509553,202304218.92740816,0.29929360070117034,12626695.717189888,170941.2532631525,104436.4117425526,1.0832920678530317e-05,18656638.261417948,2923.94976746221,2.3515434561189816e-12,31975766.652626827,40000000,5.057605473185204,-11298158.713281047,-10195405.505320089,3445086.776357797,-1363887.8997347262,-0.034097197493368155,-1365694.3781545302,18168883.269707434,-40387846.10706952,93974003.20783736,71755040.37047526,0.1091132925757525,0.5820266477708931,0.04944235336207293,-0.08959927164574026,,False,False,False,False,False,0.0,0,0,False,[],翊琛信息
2019-03-31,季报,2019-04-30,无保留意见,357230276.0900682,145143740.73034206,212086535.3597262,0.4063030220141449,13631713.739274245,208257.83125269087,114192.0375933108,1.210178204707377e-05,22125980.91390211,3520.0704705574435,2.843629628247294e-12,37074933.728952736,40000000,5.302163383993155,-6874588.193297883,-6216068.730373589,19856010.38604936,6319386.4571188055,0.15798466142797013,5684766.821352144,34477621.20348473,-52664662.744609065,108784946.63294992,90597905.09182557,0.04835448555735851,0.49138010188115644,0.10700942131297454,-0.03713032250651452,,False,False,False,False,False,0.0,0,0,False,[],翊琛信息
2019-06-30,半年报,2019-08-27,无保留意见,393490469.33324456,170146247.7065678,223344221.62667677,0.4324024619830678,14826490.180928795,223146.96367481689,110206.8141624965,1.2301832650846302e-05,26499836.065155454,3818.7175348956316,2.8380397208532153e-12,39874494.57822284,40000000,5.58360554066692,-1851035.2358466277,-1889390.2666774115,33273690.80394031,7176504.224930365,0.1794126056232591,6180969.233851683,44102548.981613755,-56604535.57978492,122351571.05830364,109849584.46013248,0.053080626961329945,0.03675558829078496,0.02609943996892292,0.07694368957168518,,False,False,False,False,False,0.0,0,0,False,[],翊琛信息
2019-09-30,季报,2019-10-27,无保留意见,433121077.64114493,210585996.79864785,222535080.84249708,0.4862058386664924,18676307.096144855,279014.2004243653,158734.94072530352,1.605486659587517e-05,30056663.204512812,4833.64841509618,3.153646152252848e-12,49609533.622768685,40000000,5.563377021062427,4933456.55858586,3976235.506245273,41209261.41483672,9692131.134903554,0.24230327837258886,8379465.38988955,51315501.17837763,-69377576.87544936,122966913.28986691,104904837.59279518,-0.003622841810217724,0.10405254980491013,0.053803376683424595,-0.09670564657055739,,False,False,False,False,False,0.0,0,0,False,[],翊琛信息
2019-12-31,年报,2020-03-30,非标准无保留意见,438283144.6413497,207614529.4766192,230668615.1647305,0.473699552481106,18142167.863565203,270434.02595007146,132349.21004963943,1.5240635919115682e-05,27882896.971172657,4585.177625204907,3.0659283523481835e-12,45289507.25218172,40000000,5.766715379118263,19885962.526948135,17796765.713837124,49975843.81820682,21360722.81194611,0.5340180702986527,19743614.582274076,55841677.88671108,-64556955.17517341,124168935.71153268,115453658.42307036,0.03654944780589458,0.43715474115082176,-0.012506286185386408,0.12085740852624274,,False,False,False,False,False,0.0,0,0,False,[],翊琛信息
2020-03-31,季报,2020-04-30,无保留意见,649978751.4558058,377634287.51479715,272344463.9410087,0.5809948197060004,26558028.75203922,432375.4488106723,212100.79381598628,2.3099708595331347e-05,43863304.47409125,7256.187185289281,5.4515136833833044e-12,71825117.00643502,40000000,6.808611598525217,23488129.208638005,21120171.543949496,13855830.490091827,5145952.402414098,0.12864881006035245,4747722.614446245,18695078.973788768,-98582819.9406074,201961103.34116822,122073362.3743496,0.18067411878514836,-0.4226919938141125,0.10729526722489442,0.11020045710048038,2020-06-10,True,False,False,False,False,1125260.6884824843,0,0,True,"['公司为增强投资者回报水平拟采取的措施', '根据公司盈利能力、融资能力及其成本、偿债能力及现金流等情况披露现金分红方案的合理性，是否导致公司营运资金不足或者影响公司正常生产经营']",翊琛信息
2020-06-30,半年报,2020-08-27,无保留意见,572518587.1291721,307462839.4320522,265055747.69711992,0.5370355589218314,24947157.220751643,350442.2197899516,194252.80484225997,2.0216563830942128e-05,37762445.749859534,5643.389037149588,4.3558351665966905e-12,62449197.56965676,40000000,6.626393692427998,29213179.57252618,26364251.84009514,37273980.293699056,8178643.376983106,0.20446608442457764,7491543.280208064,111122587.8238803,-86268555.79028471,164994216.94364214,189848248.97723773,-0.026762858104093967,0.1369410951248329,-0.04395926078416899,0.05017448877268254,2020-09-16,False,False,False,False,False,0.0,0,0,False,[],翊琛信息
2020-09-30,季报,2020-10-27,无保留意见,674935989.346437,391166510.94405735,283769478.40237963,0.5795609022462069,31003218.712739844,397050.6374519473,225709.69525309667,2.5298646373395513e-05,48918435.48734951,7589.031662159468,5.1139656465767225e-12,76456445.31275566,40000000,7.094236960059491,25305144.67226338,22865821.70942364,6787154.752856608,-5582907.000375427,-0.1395726750093857,-4997757.329530719,73597047.37414089,-102927961.28129826,194019223.47981253,164688309.57265514,0.07060299905906568,-0.5465564673726054,0.04252534332437547,0.06131723761036142,2020-11-16,False,False,False,False,False,0.0,0,0,False,[],翊琛信息
2020-12-31,年报,2021-03-30,无保留意见,718192128.1292584,395519371.4581978,322672756.6710607,0.550715269587323,28818623.99904934,457327.31236404134,232290.89852039484,2.530650408374044e-05,49596534.21162041,7868.748238812683,5.45925184552965e-12,78445520.23443437,40000000,8.066818916776517,23163254.118806258,21011231.02569344,13726842.407254945,-3059843.647795884,-0.0764960911948971,-2649415.262471713,131293441.35211752,-113970853.63834937,217494542.908633,234817130.62240115,0.1370946533351871,0.22098999742425762,-0.028845632658883968,-0.015807699164848484,2021-04-21,False,False,False,False,True,0.0,0,0,False,[],翊琛信息
2021-03-31,季报,2021-04-30,无保留意见,674304575.0945717,394257909.44298965,280046665.65158206,0.5846881720885472,28730999.611634333,387995.0433929474,228294.35667861399,2.5375724547102152e-05,46476868.91395543,7204.693130932494,5.273071057334533e-12,73934229.08521944,40000000,7.001166641289552,22772380.47469047,20676374.794837896,2501873.9081525593,-558390.9201654103,-0.013959773004135256,-478366.04407934664,131174216.8974643,-101073303.67966957,195605200.7597795,225706113.97757423,-0.13210316067350114,0.17944222894135348,0.03397290250122418,0.021704733004568422,2021-06-17,True,False,False,False,False,-128783.9237670381,0,0,True,"['充分披露高送转的主要考虑及其合理性且送转股后每股收益不低于0.5元', '结合前述财务报表列报项目的具体情况说明现金分红方案确定的依据及未来增强投资者回报的规划']",翊琛信息
2021-06-30,半年报,2021-08-27,无保留意见,662780769.979675,375090032.88542503,287690737.09424996,0.5659337896857322,28317508.24428876,408051.26394948154,220951.71745169946,2.6231806109358206e-05,42312759.32661374,7056.195723020278,5.4239437178797175e-12,72776064.59876634,40000000,7.192268427356249,22401401.75397469,20329804.923826788,2142173.1749569974,-529969.6010225434,-0.013249240025563585,-495099.8157301499,130280271.93335116,-97956733.37868325,201278535.30724457,233602073.8619125,0.027295705967012654,0.0017286215117304272,-0.01875438240281499,-0.007537445502116406,2021-09-12,False,False,False,False,True,0.0,0,0,False,[],翊琛信息
2021-09-30,季报,2021-10-27,无保留意见,702931248.5009041,354535774.4423462,348395474.05855787,0.5043676393650754,29990157.13872656,407541.8508657394,230824.68848464513,2.6044536519944005e-05,54592009.755767375,8501.583385014921,5.681650407364307e-12,82320866.37332298,40000000,8.709886851463947,26392475.56254354,23606891.444911204,12384090.74015792,5701534.012241218,0.14253835030603046,4681552.172977736,76785818.24388123,-100886854.53676598,214570116.6246378,190469080.33175308,0.21100692214647349,0.3783541051418244,-0.061566150320656786,0.08751209411086122,2021-12-02,True,True,False,False,False,7302353.284612357,2,0,True,"['结合前述财务报表列报项目的具体情况说明现金分红方案确定的依据及未来增强投资者回报的规划', '留存未分配利润的预计用途以及收益情况', '充分披露高送转的主要考虑及其合理性且送转股后每股收益不低于0.5元', '是否影响偿债能力、过去十二个月内是否使用过募集资金补充流动资金以及未来十二个月内是否计划使用募集资金补充流动资金等内容']",翊琛信息
2021-12-31,年报,2022-03-30,非标准无保留意见,721423442.4419055,357415571.8154862,364007870.6264193,0.49543104754912093,25947787.330120504,406380.31997860613,224174.3349367595,2.544088551269691e-05,42779704.53497236,7490.251434408952,5.504687774660408e-12,74974358.0295483,40000000,9.100196765660483,33896245.78407103,30736854.19755147,16326980.833357492,10719671.74503927,0.26799179362598174,10185661.07520038,111131466.97025017,-114411540.00425668,189209718.2230216,185929645.1890151,0.0448122829667911,0.22104839831934475,-0.008936591815954457,0.05029089245705854,2022-04-21,True,False,False,False,False,2936492.8602711526,0,0,True,"['上市公司控股子公司向母公司实施利润分配的情况', '留存未分配利润的预计用途以及收益情况', '是否影响偿债能力、过去十二个月内是否使用过募集资金补充流动资金以及未来十二个月内是否计划使用募集资金补充流动资金等内容', '充分披露高送转的主要考虑及其合理性且送转股后每股收益不低于0.5元']",翊琛信息
2022-03-31,季报,2022-04-30,无保留意见,870966191.3778715,504985428.5565485,365980762.8213231,0.5797991168378875,34766344.73556718,463764.1222766208,257689.95308643088,2.7691832185754477e-05,55846957.38222782,9084.1376046864,6.275313635674905e-12,89047064.80496563,40000000,9.149519070533078,41224155.94746331,37317828.12937023,26335634.879413053,10468443.090560399,0.26171107726401,9401391.331169648,32200402.734916963,-136953218.96902162,263777587.74648404,159024771.51237938,0.005419916309800083,-0.009063190097978902,0.08436806928876665,-0.1626043890446542,2022-06-01,False,False,False,True,False,0.0,0,0,False,[],翊琛信息
2022-06-30,半年报,2022-08-27,无保留意见,1100377869.002581,723201495.8637817,377176373.13879925,0.657230135425493,48647911.49137032,630760.765509905,360393.0194095318,4.118374124821892e-05,79315790.524107,12121.136852523807,8.472510599444559e-12,122901461.7913904,40000000,9.429409328469982,48014069.58306989,43490200.94467271,33639649.15994199,9699876.622295111,0.2424969155573778,8817675.450432125,115380159.6857796,-176216466.86640537,330739172.85088074,269902865.67025495,0.030590707093919086,-0.027979979270445255,0.07743101858760541,0.006642583651452572,2022-10-03,False,False,False,False,False,0.0,0,0,False,[],翊琛信息
2022-09-30,季报,2022-10-27,无保留意见,1225389165.9155235,861087769.938688,364301395.9768354,0.7027055517463667,48568402.51249942,729032.2175973508,372368.9787301296,3.927828997093534e-05,82549050.26413205,12402.64134387577,9.143668894541277e-12,129733880.6118683,40000000,9.107534899420886,52222433.33721617,47308534.42431228,26530699.26865329,6011948.220208965,0.15029870550522412,5454762.1137708165,96073879.42782044,-198057904.50654322,362300742.6484138,260316717.569691,-0.034135163490810506,-0.13812529751566827,0.04547541632087365,-0.011658285039002216,2022-12-08,True,False,True,True,True,8505662.291695427,0,6,True,"['留存未分配利润的预计用途以及收益情况', '充分披露高送转的主要考虑及其合理性且送转股后每股收益不低于0.5元', '公司在相应期间是否按照中国证券监督管理委员会相关规定为中小股东参与现金分红决策提供了便利', '结合前述财务报表列报项目的具体情况说明现金分红方案确定的依据及未来增强投资者回报的规划']",翊琛信息
2022-12-31,年报,2023-03-30,无保留意见,1426043969.1669626,1044307645.9800732,381736323.1868893,0.7323109725642721,61049048.777549796,919646.7304513227,494548.2086975974,4.848836543378538e-05,99361623.3828093,15537.620538503943,1.0970269461109316e-11,155526557.08401728,40000000,9.543408079672233,46110599.58004945,41521741.65711247,18390210.07775089,-8731191.08166675,-0.21827977704166876,-8266846.81028543,77189397.36527781,-192809710.75528347,428043255.4497059,312422942.05970025,0.047858524294983676,-0.64067323465157,0.029605420817905483,0.04348586218779765,2023-04-16,True,False,False,False,False,-10739935.843677606,0,0,True,"['充分披露高送转的主要考虑及其合理性且送转股后每股收益不低于0.5元', '公司在相应期间是否按照中国证券监督管理委员会相关规定为中小股东参与现金分红决策提供了便利', '公司为增强投资者回报水平拟采取的措施']",翊琛信息
2023-03-31,季报,2023-04-30,无保留意见,2703734842.005263,2285978770.541427,417756071.46383566,0.8454892599031638,123721307.08789442,1764952.0052661935,965297.2267921596,0.00010220505440455462,184790955.11217636,33120.88961279735,2.355330238300364e-11,321829195.386053,40000000,10.443901786595891,38490966.790567875,35286107.098982185,32985777.642376278,-10885189.699259384,-0.2721297424814846,-8908049.368757565,266623456.55294934,-413660775.18872577,801797894.0281744,654760575.392398,0.0943576654593385,-0.2604968428786495,0.11317828733889172,-0.16458755837832434,2023-06-06,False,True,False,False,False,0.0,3,0,True,"['公司在相应期间是否按照中国证券监督管理委员会相关规定为中小股东参与现金分红决策提供了便利', '留存未分配利润的预计用途以及收益情况', '结合前述财务报表列报项目的具体情况说明现金分红方案确定的依据及未来增强投资者回报的规划', '公司为增强投资者回报水平拟采取的措施']",翊琛信息
2023-06-30,半年报,2023-08-27,无保留意见,2587782309.9440937,2199736743.692136,388045566.2519579,0.8500470596924588,111201110.78380045,1482602.310308387,859603.016858974,8.417320273843389e-05,161589873.82342926,25496.164721682806,1.8120260126990677e-11,274848002.35561687,40000000,9.701139156298947,29634604.824152682,27499420.09396209,27778864.500995737,-12651945.666307423,-0.31629864165768556,-11123838.57860014,145422015.38182852,-370693817.4511708,766758603.281951,541486801.2126087,-0.071119266101318,-0.288930625833814,0.004557799789294986,-0.02770045945279648,2023-10-02,False,False,False,True,True,0.0,0,0,False,[],翊琛信息
2023-09-30,季报,2023-10-27,无保留意见,2554243131.736834,2096487006.3782594,457756125.3585745,0.8207860012733754,104675693.86353292,1735260.1183626081,870864.7088661613,9.303356028479331e-05,156504956.93195945,27342.35164560146,2.027497197059305e-11,291464980.44002455,40000000,11.443903133964362,21877522.89012798,21199019.253976423,14739039.11129383,-11081545.62003529,-0.2770386405008823,-9000572.62855095,25705927.435293514,-418895677.46984273,771789791.7759252,378600041.7413759,0.17964529212364097,0.3611730502315207,-0.02926105841908348,-0.04139394748468865,2023-11-13,False,False,True,False,False,0.0,0,6,True,['公司在相应期间是否按照中国证券监督管理委员会相关规定为中小股东参与现金分红决策提供了便利'],翊琛信息
2023-12-31,年报,2024-03-30,无保留意见,2692195178.576705,2239992713.252059,452202465.3246461,0.8320320647911887,114648996.61281556,1462636.8693466287,846767.8039234154,0.00010484246002707996,179917637.38413918,31843.826908035644,1.9838430914609805e-11,299423760.92777866,40000000,11.305061633116154,15339514.704941347,15145942.237507284,31189473.799526703,-9340011.693123762,-0.23350029232809405,-8647252.880670197,404155006.31485397,-411759984.8862889,739203199.2518736,731598220.6804388,-0.012132355475479542,0.29425485356565584,0.011246063517813454,0.07869369331651241,2024-05-18,True,False,False,False,False,-5840834.126525454,0,0,True,['是否影响偿债能力、过去十二个月内是否使用过募集资金补充流动资金以及未来十二个月内是否计划使用募集资金补充流动资金等内容'],翊琛信息
2024-03-31,季报,2024-04-30,非标准无保留意见,1974789720.0126514,1540725621.436483,434064098.57616866,0.7801973069956087,77590841.10219754,1025015.6402840855,581486.1892435612,6.484455823966432e-05,122497766.46213758,19738.855992484463,1.4290087142675865e-11,198126138.23632136,40000000,10.851602464404216,8903856.52669384,8963412.89476809,20137845.390415646,-9193797.39749644,-0.22984493493741098,-8832184.775341704,159005130.91712567,-310165233.5440147,583373501.7250309,432213399.0981419,-0.04011116289570757,0.019088057288033644,-0.05183475779558013,0.10558472483448868,2024-06-14,False,True,False,False,False,0.0,4,0,True,"['结合前述财务报表列报项目的具体情况说明现金分红方案确定的依据及未来增强投资者回报的规划', '留存未分配利润的预计用途以及收益情况']",翊琛信息
2024-06-30,半年报,2024-08-27,无保留意见,1803674576.2874346,1357871730.4277368,445802845.8596977,0.7528363199655954,72269104.31237851,1127023.9828073794,552928.4637384039,6.619055442032156e-05,113960205.14300038,20130.449822996674,1.3318651946251009e-11,189107836.03926006,40000000,11.145071146492443,1658012.7541542633,2448735.366492631,24336078.151686557,-10351205.389342252,-0.2587801347335563,-9306682.183250658,350757088.1586234,-271541281.11050886,562854258.3086507,642070065.3567653,0.027043810630814395,-0.14826773666809723,-0.027360987030013276,-0.05583342313711006,2024-10-08,True,False,False,False,False,-14040447.66563304,0,0,True,['留存未分配利润的预计用途以及收益情况'],翊琛信息
2024-09-30,季报,2024-10-27,无保留意见,2307721223.031621,1838788109.5005567,468933113.5310643,0.7967981969178091,94716964.19009581,1406355.68992675,686945.5219814634,6.984842589557598e-05,144821189.3901863,20589.25539790742,1.5440577639820153e-11,237076096.4964673,40000000,11.723327838276607,-7732047.733026472,-6080730.26019007,28771508.10889747,-13414372.124543909,-0.33535930311359774,-12184950.895261,159597848.99035153,-350012102.47317725,679134595.1554452,488720341.67261946,0.05188452224157862,-0.4607100857487046,0.043961876952213666,0.17556839899384336,2024-12-03,False,False,False,False,False,0.0,0,0,False,[],翊琛信息
